gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,1,55,1,0,19.1,1001.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,55,1,1,25.65,1388.0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,55,1,0,19.4,1083.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,55,1,0,59.45,3157.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0,0,1,1,55,1,1,75.75,4264.25,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
0,1,1,0,55,1,1,74.0,4052.4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,55,0,1,54.55,2978.3,1,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0,0,55,1,1,116.5,6382.55,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,55,1,0,85.5,4713.4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,55,1,1,75.0,4213.9,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0,0,0,55,1,1,64.75,3617.1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
0,0,1,1,55,1,0,19.35,1153.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,55,0,1,50.05,2743.45,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,55,1,1,84.25,4589.85,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,1,0,55,1,1,90.15,4916.95,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,55,1,0,20.3,1079.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,55,1,0,45.05,2462.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,55,1,0,19.7,1140.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,1,55,1,0,57.55,3046.4,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,55,1,0,58.6,3068.6,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,55,1,1,81.55,4509.5,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1,55,1,0,76.25,4154.55,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,1,0,55,1,1,96.75,5238.9,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,55,1,1,59.2,3175.85,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0,0,1,0,55,1,0,25.7,1443.65,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,55,1,1,66.05,3462.1,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,55,1,0,20.5,1177.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,55,1,0,56.8,3112.05,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0,55,1,1,89.8,4959.6,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,1,55,1,0,19.15,998.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,55,1,1,73.1,4144.9,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,55,1,1,77.75,4266.4,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,55,1,1,77.75,4458.15,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,55,1,0,79.4,4238.45,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,55,1,1,96.8,5283.95,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,55,1,1,94.45,5073.1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,1,0,55,1,1,113.6,6292.7,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,55,1,1,77.8,4323.35,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,55,1,1,100.15,5409.75,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,0,0,55,1,1,100.0,5509.3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,55,1,1,103.65,5676.65,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,1,55,1,0,20.0,1087.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,55,1,1,64.2,3627.3,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,1,1,55,1,1,85.1,4600.95,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,55,1,0,100.9,5448.6,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
0,0,1,1,55,1,1,103.7,5656.75,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,55,1,1,55.25,3119.9,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,1,1,0,55,1,0,88.8,4805.3,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,55,1,1,94.75,5276.1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,55,1,1,90.4,5099.15,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,55,1,1,100.9,5552.05,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
0,1,1,1,56,1,1,72.6,4084.35,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,56,1,0,103.2,5744.35,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,56,1,1,93.15,5253.95,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1,56,1,0,20.05,1090.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,56,1,0,98.6,5581.05,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,56,1,0,24.9,1334.0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,1,0,56,1,1,85.65,4824.45,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,56,1,1,103.2,5873.75,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0,56,1,0,59.5,3389.25,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,0,1,1,56,1,0,81.25,4620.4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1,0,1,56,1,0,94.8,5264.3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,56,1,0,68.75,3815.4,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1,1,0,56,1,1,76.85,4275.75,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,56,1,1,19.8,1119.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1,56,1,1,24.8,1424.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,1,56,1,1,21.2,1238.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,56,1,1,99.75,5608.4,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0,56,1,0,52.7,3019.7,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,0,0,56,1,1,64.65,3665.55,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,56,0,0,45.05,2560.1,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,56,1,1,25.15,1327.15,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,56,1,1,105.45,5916.95,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,56,1,1,19.55,1080.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,56,1,1,81.8,4534.45,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,56,1,0,95.65,5471.75,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,0,56,1,0,104.75,5841.35,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,56,1,1,24.45,1431.65,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,56,1,1,24.95,1468.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,56,1,0,90.55,5116.6,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,56,0,1,36.1,1971.5,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,1,1,56,1,1,109.6,5953.0,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,56,1,1,106.6,5893.95,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,56,1,1,75.75,4284.65,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,1,0,0,56,1,1,99.9,5706.3,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,0,56,1,1,98.25,5508.35,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,56,1,0,19.95,1126.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0,56,1,0,109.8,6109.65,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,0,56,1,0,80.3,4513.65,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,56,1,1,73.85,4092.85,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,56,1,1,101.05,5594.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,56,1,1,94.45,5124.6,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,1,56,1,1,75.85,4261.2,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
0,1,0,0,56,1,0,73.25,4054.2,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,56,1,1,24.45,1385.85,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,56,1,1,100.55,5514.95,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,56,1,1,106.8,5914.4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,56,1,1,25.95,1444.05,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,56,1,1,85.85,4793.8,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,56,1,1,99.8,5515.45,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,0,56,1,0,89.7,4952.95,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,0,0,56,1,1,104.75,5510.65,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,56,1,1,68.75,3808.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,0,1,0,56,1,0,100.3,5614.45,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,1,0,56,1,1,98.7,5669.5,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,0,56,1,1,85.6,4902.8,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0,56,1,1,107.25,6033.3,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,56,1,1,80.9,4557.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,56,1,0,24.3,1261.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,1,0,56,1,1,100.65,5688.05,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,56,1,1,86.4,4922.4,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,56,0,1,54.05,2959.8,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,56,1,0,19.7,1051.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,56,1,1,96.85,5219.65,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,56,1,1,61.3,3346.8,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,1,1,0,56,1,1,68.45,4014.0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,56,1,1,59.8,3457.45,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,56,1,0,65.2,3512.15,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,56,1,1,105.35,5794.45,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1,1,1,56,1,1,104.55,5794.65,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,56,1,0,88.9,4968.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,56,1,0,115.85,6567.9,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1,1,56,1,0,24.15,1402.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,56,0,1,44.85,2564.95,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,56,1,1,60.25,3282.75,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,1,0,0,56,1,1,111.95,6418.9,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0,56,1,0,110.5,6139.5,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,56,0,1,52.0,2884.9,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,1,0,56,1,1,98.0,5270.6,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,56,1,1,105.6,6068.65,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,56,1,1,96.95,5432.2,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,0,1,1,57,1,0,53.45,3053.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,57,1,1,74.35,4317.35,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,0,0,57,1,0,69.75,3894.4,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,1,57,1,0,89.55,5012.35,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,57,1,1,95.25,5464.65,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,0,0,57,1,1,90.45,5229.8,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,57,1,0,20.75,1118.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,57,1,1,74.3,4166.35,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,57,1,1,59.75,3450.15,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,1,1,57,1,0,19.4,1061.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0,57,0,1,44.85,2572.95,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,57,0,1,41.1,2258.25,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,57,1,1,54.65,3134.7,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,0,57,1,1,70.35,4124.65,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,1,1,57,1,1,59.3,3274.35,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,57,1,0,59.6,3509.4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,57,1,1,100.6,5611.7,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,57,1,0,107.95,5969.85,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,57,1,0,19.75,1272.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,1,57,1,1,19.6,1170.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,57,1,1,104.5,5921.35,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,57,1,1,99.65,5497.05,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,57,1,0,65.2,3687.85,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0,57,1,1,104.9,5913.95,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,57,1,0,20.55,1252.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,57,0,1,53.75,3196.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,57,1,1,103.05,5925.75,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,57,1,0,94.7,5468.95,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,1,0,57,0,1,58.75,3437.45,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,57,1,0,20.65,1125.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,57,1,0,20.75,1123.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,57,0,1,57.5,3265.95,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,57,1,1,100.75,5985.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,1,0,57,1,1,90.65,5199.8,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0,57,1,1,112.95,6465.0,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,57,0,1,49.9,2782.4,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,1,57,1,1,20.1,1087.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,57,1,0,74.6,4368.95,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1,1,0,57,1,1,95.25,5427.05,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,0,57,1,1,79.75,4438.2,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,57,0,1,55.0,3094.05,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,57,0,1,39.3,2111.45,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,57,1,0,94.0,5438.95,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,1,0,57,1,1,89.85,4925.35,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,57,1,1,19.6,1134.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,57,1,1,84.5,4845.4,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0,57,1,0,55.7,3171.6,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,1,0,57,1,0,100.6,5746.15,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,57,1,1,74.3,4018.35,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,57,1,0,69.85,4003.0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,0,57,1,0,19.9,1115.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,57,1,1,109.4,6252.7,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,57,0,0,53.35,3090.05,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0,57,1,1,71.1,4140.1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,1,1,1,57,1,1,95.3,5567.45,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,0,0,57,1,0,18.8,1094.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,57,1,0,19.5,1167.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,57,1,0,93.75,5625.55,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,0,0,0,57,1,1,87.55,4884.85,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0,57,1,1,53.5,3035.8,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,0,57,1,0,101.3,5779.6,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,1,1,57,1,1,97.55,5598.0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,57,1,1,70.1,3913.3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,57,1,1,86.9,4939.25,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,1,1,57,1,1,95.0,5535.8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,58,1,1,59.9,3505.1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,58,1,1,109.1,6393.65,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,58,1,0,100.35,5681.1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,58,1,1,75.2,4300.8,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,0,1,0,58,1,1,84.3,4916.4,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0,58,0,1,45.3,2651.2,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,58,1,1,103.25,6017.65,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,58,1,0,20.8,1212.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
